episode_id,scene,seed,snapshot_id,method,budget,roi_pixels,selected_tiles,enhanced_quality,background_quality,charged_bytes,tile_payload_bytes,critical_tile_payload_bytes,critical_tile_payload_fraction,critical_region_pixels,critical_boundary_edge_pixels,eligible_boundary_edge_pixels,critical_boundary_high_quality_coverage,eligible_boundary_high_quality_coverage,critical_region_mse,critical_region_psnr_db,eligible_boundary_mse,eligible_boundary_psnr_db,tcobr_eligible,tcobr_recalled,tcobr,reconstruction_sha256
m6a_v3_formal_s4_seed630403,S4,630403,0,command_conditioned_risk_roi,medium,9,1,75,45,32841,32437,0,0.0,0,0,0,,,,,,,0,0,,640d6dfc7e9a8c99a28b661c6bcfabba568d4c522600881e3dda9359104e9244
m6a_v3_formal_s4_seed630403,S4,630403,0,command_conditioned_risk_roi,high,9,1,95,65,33611,33207,0,0.0,0,0,0,,,,,,,0,0,,1e6ad5de1d0287f4580959e2980e77a9f26faca9d8d864b002b86c8ed8a6538f
m6a_v3_formal_s4_seed630403,S4,630403,1,state_only_risk_roi,severe,10,2,35,5,31374,30977,0,0.0,0,0,0,,,,,,,0,0,,512302495271d6a21f5760f821b1c215d0a8f739dee8ebcbe8e544aa3b19a74a
m6a_v3_formal_s4_seed630403,S4,630403,1,state_only_risk_roi,low,10,2,55,25,32130,31733,0,0.0,0,0,0,,,,,,,0,0,,df94f95f37bc0ad70eb685e2f3c4d143ccd0155932ea0cef2172638b5556c735
m6a_v3_formal_s4_seed630403,S4,630403,1,state_only_risk_roi,medium,10,2,75,45,32742,32345,0,0.0,0,0,0,,,,,,,0,0,,7fe070b2d017ea13cf51e1b7aee2eebbc7fef9dc54039a52fd45a6c6801dccdd
m6a_v3_formal_s4_seed630403,S4,630403,1,state_only_risk_roi,high,10,2,95,65,33666,33269,0,0.0,0,0,0,,,,,,,0,0,,c9d596db3b10a002eded72cb39a13bc7a37acd9944f980707e34d805b52db9b0
m6a_v3_formal_s4_seed630403,S4,630403,1,command_conditioned_risk_roi,severe,11,2,35,5,31385,30977,0,0.0,0,0,0,,,,,,,0,0,,512302495271d6a21f5760f821b1c215d0a8f739dee8ebcbe8e544aa3b19a74a
m6a_v3_formal_s4_seed630403,S4,630403,1,command_conditioned_risk_roi,low,11,2,55,25,32141,31733,0,0.0,0,0,0,,,,,,,0,0,,df94f95f37bc0ad70eb685e2f3c4d143ccd0155932ea0cef2172638b5556c735
m6a_v3_formal_s4_seed630403,S4,630403,1,command_conditioned_risk_roi,medium,11,2,75,45,32753,32345,0,0.0,0,0,0,,,,,,,0,0,,7fe070b2d017ea13cf51e1b7aee2eebbc7fef9dc54039a52fd45a6c6801dccdd
m6a_v3_formal_s4_seed630403,S4,630403,1,command_conditioned_risk_roi,high,11,2,95,65,33677,33269,0,0.0,0,0,0,,,,,,,0,0,,c9d596db3b10a002eded72cb39a13bc7a37acd9944f980707e34d805b52db9b0
m6a_v3_formal_s4_seed630403,S4,630403,2,state_only_risk_roi,severe,9,1,35,5,31377,30982,3893,0.1256536053192176,2160,9,0,0.0,,366.67453703703706,22.487996085518773,,,0,0,,0d5c91a05837eda2e612f30802266f66ea8edf377c26f0af68e8765176d585ab
m6a_v3_formal_s4_seed630403,S4,630403,2,state_only_risk_roi,low,9,1,55,25,32106,31711,4031,0.1271167733594021,2160,9,0,0.0,,38.96018518518518,32.224593483719865,,,0,0,,9713235491c388dbc6c2bf7474cf46c93fa4be00f73f410adb8c1a6fc09680d9
m6a_v3_formal_s4_seed630403,S4,630403,2,state_only_risk_roi,medium,9,1,75,45,32723,32328,4136,0.1279386290522148,2160,9,0,0.0,,38.2287037037037,32.30690789081506,,,0,0,,284a0d05a3344c080d22a71a757918a3e5b85832ea67f36a51efa66f939e1290
m6a_v3_formal_s4_seed630403,S4,630403,2,state_only_risk_roi,high,9,1,95,65,33575,33180,4254,0.12820976491862568,2160,9,0,0.0,,22.044444444444444,34.69781202489075,,,0,0,,e1cbe5daa5882913731e298a513d7dfce81d454d6366ab937206e6bbf156ca76
m6a_v3_formal_s4_seed630403,S4,630403,2,command_conditioned_risk_roi,severe,13,2,35,5,31437,31025,3893,0.12547945205479452,2160,9,0,0.0,,366.67453703703706,22.487996085518773,,,0,0,,fbebe68ecb6f95df6d7c852a43745e213b26863a923cf8325f2a469d8cce67fb
m6a_v3_formal_s4_seed630403,S4,630403,2,command_conditioned_risk_roi,low,13,2,55,25,32161,31749,4031,0.12696462880720652,2160,9,0,0.0,,38.96018518518518,32.224593483719865,,,0,0,,46526def3e3bf199033a86d0601aaba75ab722f3f9f7399996c165877c746f6a
m6a_v3_formal_s4_seed630403,S4,630403,2,command_conditioned_risk_roi,medium,13,2,75,45,32783,32371,4136,0.12776868184486115,2160,9,0,0.0,,38.2287037037037,32.30690789081506,,,0,0,,ad54aba3ca19b9f778c94686124a63e28b917304ba36c7261fb99fb9f98c165f
m6a_v3_formal_s4_seed630403,S4,630403,2,command_conditioned_risk_roi,high,13,2,95,65,33821,33409,4254,0.1273309587236972,2160,9,0,0.0,,22.044444444444444,34.69781202489075,,,0,0,,901def6d92b1dd973efbf8699def2bfe60d3e16818021e846f67aeae2f89fc2f
m6a_v3_formal_s4_seed630403,S4,630403,3,state_only_risk_roi,severe,7,1,35,5,31416,31025,7757,0.2500241740531829,2705,12,0,0.0,,144.147134935305,26.542743460836967,,,0,0,,34a6fb9e8c2aa2a0575e8ef86874bcf054abd3a48b26ac0e407675dd3f8560c6
m6a_v3_formal_s4_seed630403,S4,630403,3,state_only_risk_roi,low,7,1,55,25,32213,31822,7929,0.2491672427880083,2705,12,0,0.0,,20.826617375231052,34.944616225843895,,,0,0,,cf590d052a54999d4b80c7bd96c1854284bfc7e3feb28fdc0f94e8713c447367
m6a_v3_formal_s4_seed630403,S4,630403,3,state_only_risk_roi,medium,7,1,75,45,32867,32476,8048,0.24781377016873998,2705,12,0,0.0,,11.585335797905113,37.49171734648372,,,0,0,,f89687a9de6f06b05ed1baddc0dab94f01df0c8ae1a401e943e7f75c0dc11dad
m6a_v3_formal_s4_seed630403,S4,630403,3,state_only_risk_roi,high,7,1,95,65,33746,33355,8179,0.24521061310148404,2705,12,0,0.0,,7.800985828712261,39.209308719061255,,,0,0,,5c986f584529a4dc7ab0352cd5416a243195ded97f3b9440c930323ca0941093
m6a_v3_formal_s4_seed630403,S4,630403,3,command_conditioned_risk_roi,severe,10,1,35,5,31431,31025,7757,0.2500241740531829,2705,12,0,0.0,,144.147134935305,26.542743460836967,,,0,0,,34a6fb9e8c2aa2a0575e8ef86874bcf054abd3a48b26ac0e407675dd3f8560c6
m6a_v3_formal_s4_seed630403,S4,630403,3,command_conditioned_risk_roi,low,10,1,55,25,32228,31822,7929,0.2491672427880083,2705,12,0,0.0,,20.826617375231052,34.944616225843895,,,0,0,,cf590d052a54999d4b80c7bd96c1854284bfc7e3feb28fdc0f94e8713c447367
m6a_v3_formal_s4_seed630403,S4,630403,3,command_conditioned_risk_roi,medium,10,1,75,45,32882,32476,8048,0.24781377016873998,2705,12,0,0.0,,11.585335797905113,37.49171734648372,,,0,0,,f89687a9de6f06b05ed1baddc0dab94f01df0c8ae1a401e943e7f75c0dc11dad
m6a_v3_formal_s4_seed630403,S4,630403,3,command_conditioned_risk_roi,high,10,1,95,65,33761,33355,8179,0.24521061310148404,2705,12,0,0.0,,7.800985828712261,39.209308719061255,,,0,0,,5c986f584529a4dc7ab0352cd5416a243195ded97f3b9440c930323ca0941093
m6a_v3_formal_s5_seed630500,S5,630500,0,state_only_risk_roi,severe,9,1,35,5,31360,30965,0,0.0,0,0,0,,,,,,,0,0,,f4239811c3a3d64936f87a3ddfe0a36f7367650dc169ad3beb4c8f6c597d3d87
m6a_v3_formal_s5_seed630500,S5,630500,0,state_only_risk_roi,low,9,1,55,25,32109,31714,0,0.0,0,0,0,,,,,,,0,0,,1e86388db720728d5924a5ec3df164604ba0ecb4b9fa146d5ab914598649d352
m6a_v3_formal_s5_seed630500,S5,630500,0,state_only_risk_roi,medium,9,1,75,45,32724,32329,0,0.0,0,0,0,,,,,,,0,0,,78478c59f8837c9b4e13d30f408d12c69242c14d285e2386f6f00f98b10f9840
m6a_v3_formal_s5_seed630500,S5,630500,0,state_only_risk_roi,high,9,1,95,65,33535,33140,0,0.0,0,0,0,,,,,,,0,0,,0103f39a063571bc91943e3e13cba96867d5476359cdb7b4b7e0b734bf54f3c8
m6a_v3_formal_s5_seed630500,S5,630500,0,command_conditioned_risk_roi,severe,9,1,35,5,31369,30965,0,0.0,0,0,0,,,,,,,0,0,,f4239811c3a3d64936f87a3ddfe0a36f7367650dc169ad3beb4c8f6c597d3d87
m6a_v3_formal_s5_seed630500,S5,630500,0,command_conditioned_risk_roi,low,9,1,55,25,32118,31714,0,0.0,0,0,0,,,,,,,0,0,,1e86388db720728d5924a5ec3df164604ba0ecb4b9fa146d5ab914598649d352
m6a_v3_formal_s5_seed630500,S5,630500,0,command_conditioned_risk_roi,medium,9,1,75,45,32733,32329,0,0.0,0,0,0,,,,,,,0,0,,78478c59f8837c9b4e13d30f408d12c69242c14d285e2386f6f00f98b10f9840
m6a_v3_formal_s5_seed630500,S5,630500,0,command_conditioned_risk_roi,high,9,1,95,65,33544,33140,0,0.0,0,0,0,,,,,,,0,0,,0103f39a063571bc91943e3e13cba96867d5476359cdb7b4b7e0b734bf54f3c8
m6a_v3_formal_s5_seed630500,S5,630500,1,state_only_risk_roi,severe,6,1,15,1,31325,30936,0,0.0,0,0,0,,,,,,,0,0,,c5a0b2c558b99c5d94f2b059d896e7c7cbbde2fe5e35e812438ce074df6453a1
m6a_v3_formal_s5_seed630500,S5,630500,1,state_only_risk_roi,low,6,1,35,5,31498,31109,0,0.0,0,0,0,,,,,,,0,0,,a25ef83934af0e81e039b9d109f7b75cef328ae8fcc16bb2a9857611ccfe7c52
m6a_v3_formal_s5_seed630500,S5,630500,1,state_only_risk_roi,medium,6,1,75,45,33210,32821,0,0.0,0,0,0,,,,,,,0,0,,c35288e8b09baf0a03925ced56c8ec57b2db5633354b780c59876af154f2a46a
m6a_v3_formal_s5_seed630500,S5,630500,1,state_only_risk_roi,high,6,1,95,65,34099,33710,0,0.0,0,0,0,,,,,,,0,0,,04e6aa1729c3ffbd3eb9caa1d3ae5c6a21357e79f0764f314cd4a32585d752b5
m6a_v3_formal_s5_seed630500,S5,630500,1,command_conditioned_risk_roi,severe,6,1,15,1,31334,30936,0,0.0,0,0,0,,,,,,,0,0,,c5a0b2c558b99c5d94f2b059d896e7c7cbbde2fe5e35e812438ce074df6453a1
m6a_v3_formal_s5_seed630500,S5,630500,1,command_conditioned_risk_roi,low,6,1,35,5,31507,31109,0,0.0,0,0,0,,,,,,,0,0,,a25ef83934af0e81e039b9d109f7b75cef328ae8fcc16bb2a9857611ccfe7c52
m6a_v3_formal_s5_seed630500,S5,630500,1,command_conditioned_risk_roi,medium,6,1,75,45,33219,32821,0,0.0,0,0,0,,,,,,,0,0,,c35288e8b09baf0a03925ced56c8ec57b2db5633354b780c59876af154f2a46a
m6a_v3_formal_s5_seed630500,S5,630500,1,command_conditioned_risk_roi,high,6,1,95,65,34108,33710,0,0.0,0,0,0,,,,,,,0,0,,04e6aa1729c3ffbd3eb9caa1d3ae5c6a21357e79f0764f314cd4a32585d752b5
m6a_v3_formal_s5_seed630500,S5,630500,2,state_only_risk_roi,severe,9,1,15,1,31326,30931,0,0.0,0,0,0,,,,,,,0,0,,51859eaa3f39f57563c570922a530bf5675f43913a20501697a51aefad6efefb
m6a_v3_formal_s5_seed630500,S5,630500,2,state_only_risk_roi,low,9,1,55,25,32318,31923,0,0.0,0,0,0,,,,,,,0,0,,9ca5f6d6a214818967d95205487f758f881efb793571a5e590fe1b3eb958821f
m6a_v3_formal_s5_seed630500,S5,630500,2,state_only_risk_roi,medium,9,1,75,45,32955,32560,0,0.0,0,0,0,,,,,,,0,0,,0f4e46441364bd28cc1d17932c8a169b0d40f64d13bd034ac585990ae554be47
m6a_v3_formal_s5_seed630500,S5,630500,2,state_only_risk_roi,high,9,1,95,65,33677,33282,0,0.0,0,0,0,,,,,,,0,0,,bb9558cbc62a51ac7705511bdc5140243c2b2484d3a80e73d7ab514559223590
m6a_v3_formal_s5_seed630500,S5,630500,2,command_conditioned_risk_roi,severe,9,1,15,1,31335,30931,0,0.0,0,0,0,,,,,,,0,0,,51859eaa3f39f57563c570922a530bf5675f43913a20501697a51aefad6efefb
m6a_v3_formal_s5_seed630500,S5,630500,2,command_conditioned_risk_roi,low,9,1,55,25,32327,31923,0,0.0,0,0,0,,,,,,,0,0,,9ca5f6d6a214818967d95205487f758f881efb793571a5e590fe1b3eb958821f
m6a_v3_formal_s5_seed630500,S5,630500,2,command_conditioned_risk_roi,medium,9,1,75,45,32964,32560,0,0.0,0,0,0,,,,,,,0,0,,0f4e46441364bd28cc1d17932c8a169b0d40f64d13bd034ac585990ae554be47
m6a_v3_formal_s5_seed630500,S5,630500,2,command_conditioned_risk_roi,high,9,1,95,65,33686,33282,0,0.0,0,0,0,,,,,,,0,0,,bb9558cbc62a51ac7705511bdc5140243c2b2484d3a80e73d7ab514559223590
m6a_v3_formal_s5_seed630500,S5,630500,3,state_only_risk_roi,severe,9,1,35,5,31441,31046,19428,0.6257810990143657,9480,25,25,0.16,0.16,151.99838255977497,26.312413942988083,978.32,18.22599428878779,1,1,1.0,757a5525596b796a976f2ef60a39a28d959591f02d4446bcb52be8629716670a
m6a_v3_formal_s5_seed630500,S5,630500,3,state_only_risk_roi,low,9,1,55,25,32196,31801,19874,0.6249489009779566,9480,25,25,0.16,0.16,26.69324894514768,33.866789240951306,260.12,23.979066155320492,1,1,1.0,7aa4241f84f57065f64fa63fa4d30dfc31363e0e38889feb60ac289d381ea5a3
m6a_v3_formal_s5_seed630500,S5,630500,3,state_only_risk_roi,medium,9,1,95,65,33370,32975,20572,0.6238665655799849,9480,25,25,0.16,0.16,10.539381153305204,37.90265249952962,51.733333333333334,30.993098986654033,1,1,1.0,596635c5be07bf78b16f8b554769ef8c0c6626e1c9097dc085d9ec4eef5d7f07
m6a_v3_formal_s5_seed630500,S5,630500,3,state_only_risk_roi,high,9,1,95,65,33370,32975,20572,0.6238665655799849,9480,25,25,0.16,0.16,10.539381153305204,37.90265249952962,51.733333333333334,30.993098986654033,1,1,1.0,596635c5be07bf78b16f8b554769ef8c0c6626e1c9097dc085d9ec4eef5d7f07
m6a_v3_formal_s5_seed630500,S5,630500,3,command_conditioned_risk_roi,severe,7,1,35,5,31446,31046,19428,0.6257810990143657,9480,25,25,0.16,0.16,151.99838255977497,26.312413942988083,978.32,18.22599428878779,1,1,1.0,757a5525596b796a976f2ef60a39a28d959591f02d4446bcb52be8629716670a
m6a_v3_formal_s5_seed630500,S5,630500,3,command_conditioned_risk_roi,low,7,1,55,25,32201,31801,19874,0.6249489009779566,9480,25,25,0.16,0.16,26.69324894514768,33.866789240951306,260.12,23.979066155320492,1,1,1.0,7aa4241f84f57065f64fa63fa4d30dfc31363e0e38889feb60ac289d381ea5a3
m6a_v3_formal_s5_seed630500,S5,630500,3,command_conditioned_risk_roi,medium,7,1,95,65,33375,32975,20572,0.6238665655799849,9480,25,25,0.16,0.16,10.539381153305204,37.90265249952962,51.733333333333334,30.993098986654033,1,1,1.0,596635c5be07bf78b16f8b554769ef8c0c6626e1c9097dc085d9ec4eef5d7f07
m6a_v3_formal_s5_seed630500,S5,630500,3,command_conditioned_risk_roi,high,7,1,95,65,33375,32975,20572,0.6238665655799849,9480,25,25,0.16,0.16,10.539381153305204,37.90265249952962,51.733333333333334,30.993098986654033,1,1,1.0,596635c5be07bf78b16f8b554769ef8c0c6626e1c9097dc085d9ec4eef5d7f07
m6a_v3_formal_s5_seed630501,S5,630501,0,state_only_risk_roi,severe,9,1,35,5,31360,30965,0,0.0,0,0,0,,,,,,,0,0,,f4239811c3a3d64936f87a3ddfe0a36f7367650dc169ad3beb4c8f6c597d3d87
m6a_v3_formal_s5_seed630501,S5,630501,0,state_only_risk_roi,low,9,1,55,25,32109,31714,0,0.0,0,0,0,,,,,,,0,0,,d48f1b7aa74965443b4f89c6c0056086e4113c5fb09adef330ffe1ec66e0d97e
m6a_v3_formal_s5_seed630501,S5,630501,0,state_only_risk_roi,medium,9,1,75,45,32724,32329,0,0.0,0,0,0,,,,,,,0,0,,78478c59f8837c9b4e13d30f408d12c69242c14d285e2386f6f00f98b10f9840
m6a_v3_formal_s5_seed630501,S5,630501,0,state_only_risk_roi,high,9,1,95,65,33534,33139,0,0.0,0,0,0,,,,,,,0,0,,4a2a0632bcec3e9490c91518f6df37837cbdeca29dbb9f8254c9c8e5fbd0b531
m6a_v3_formal_s5_seed630501,S5,630501,0,command_conditioned_risk_roi,severe,9,1,35,5,31369,30965,0,0.0,0,0,0,,,,,,,0,0,,f4239811c3a3d64936f87a3ddfe0a36f7367650dc169ad3beb4c8f6c597d3d87
m6a_v3_formal_s5_seed630501,S5,630501,0,command_conditioned_risk_roi,low,9,1,55,25,32118,31714,0,0.0,0,0,0,,,,,,,0,0,,d48f1b7aa74965443b4f89c6c0056086e4113c5fb09adef330ffe1ec66e0d97e
m6a_v3_formal_s5_seed630501,S5,630501,0,command_conditioned_risk_roi,medium,9,1,75,45,32733,32329,0,0.0,0,0,0,,,,,,,0,0,,78478c59f8837c9b4e13d30f408d12c69242c14d285e2386f6f00f98b10f9840
m6a_v3_formal_s5_seed630501,S5,630501,0,command_conditioned_risk_roi,high,9,1,95,65,33543,33139,0,0.0,0,0,0,,,,,,,0,0,,4a2a0632bcec3e9490c91518f6df37837cbdeca29dbb9f8254c9c8e5fbd0b531
m6a_v3_formal_s5_seed630501,S5,630501,1,state_only_risk_roi,severe,6,1,15,1,31324,30935,0,0.0,0,0,0,,,,,,,0,0,,040bdd1a8e458c2183c5f8301c3de955e5afd8f106fba1e4fab30a41b194b368
m6a_v3_formal_s5_seed630501,S5,630501,1,state_only_risk_roi,low,6,1,35,5,31485,31096,0,0.0,0,0,0,,,,,,,0,0,,af3b86cbd8c810d4b0849128340bea24a46ea33e44404eb0c747f682b549a087
m6a_v3_formal_s5_seed630501,S5,630501,1,state_only_risk_roi,medium,6,1,75,45,33193,32804,0,0.0,0,0,0,,,,,,,0,0,,0a17b88b0b3291b36f1fa098097a9ab042da2ff65ff1c2129ffd54fde798ba78
m6a_v3_formal_s5_seed630501,S5,630501,1,state_only_risk_roi,high,6,1,95,65,34056,33667,0,0.0,0,0,0,,,,,,,0,0,,40447a3fd2a0e2b770283893cdea04cd109c2209598e84cdaf8b577be47c38a5
m6a_v3_formal_s5_seed630501,S5,630501,1,command_conditioned_risk_roi,severe,6,1,15,1,31333,30935,0,0.0,0,0,0,,,,,,,0,0,,040bdd1a8e458c2183c5f8301c3de955e5afd8f106fba1e4fab30a41b194b368
m6a_v3_formal_s5_seed630501,S5,630501,1,command_conditioned_risk_roi,low,6,1,35,5,31494,31096,0,0.0,0,0,0,,,,,,,0,0,,af3b86cbd8c810d4b0849128340bea24a46ea33e44404eb0c747f682b549a087
m6a_v3_formal_s5_seed630501,S5,630501,1,command_conditioned_risk_roi,medium,6,1,75,45,33202,32804,0,0.0,0,0,0,,,,,,,0,0,,0a17b88b0b3291b36f1fa098097a9ab042da2ff65ff1c2129ffd54fde798ba78
m6a_v3_formal_s5_seed630501,S5,630501,1,command_conditioned_risk_roi,high,6,1,95,65,34065,33667,0,0.0,0,0,0,,,,,,,0,0,,40447a3fd2a0e2b770283893cdea04cd109c2209598e84cdaf8b577be47c38a5
m6a_v3_formal_s5_seed630501,S5,630501,2,state_only_risk_roi,severe,9,1,35,5,31465,31070,0,0.0,0,0,0,,,,,,,0,0,,a3582dc6c82dad8c4c63adefe247dae69a8b48d6aa88d64f24e4ea4140fa783b
m6a_v3_formal_s5_seed630501,S5,630501,2,state_only_risk_roi,low,9,1,55,25,32288,31893,0,0.0,0,0,0,,,,,,,0,0,,5274af32924d6002c98e9ac10dd2584e5b56e3c25ab8a714c206372c5dbfd81d
m6a_v3_formal_s5_seed630501,S5,630501,2,state_only_risk_roi,medium,9,1,75,45,32955,32560,0,0.0,0,0,0,,,,,,,0,0,,7b8bceff7124f11cbd6486c71a537bd86ddc0b71b22a32d9fac41e16592c9c68
m6a_v3_formal_s5_seed630501,S5,630501,2,state_only_risk_roi,high,9,1,95,65,33680,33285,0,0.0,0,0,0,,,,,,,0,0,,e74a9aa0bc74e36940c47cc9bac905562b3e7757d815afc46a44135841d189c8
m6a_v3_formal_s5_seed630501,S5,630501,2,command_conditioned_risk_roi,severe,9,1,15,1,31331,30927,0,0.0,0,0,0,,,,,,,0,0,,4b83359af7e9f8ffb8dbf31116953f7a78374c06761cbc07b686cebf615a552b
m6a_v3_formal_s5_seed630501,S5,630501,2,command_conditioned_risk_roi,low,9,1,55,25,32297,31893,0,0.0,0,0,0,,,,,,,0,0,,5274af32924d6002c98e9ac10dd2584e5b56e3c25ab8a714c206372c5dbfd81d
m6a_v3_formal_s5_seed630501,S5,630501,2,command_conditioned_risk_roi,medium,9,1,75,45,32964,32560,0,0.0,0,0,0,,,,,,,0,0,,7b8bceff7124f11cbd6486c71a537bd86ddc0b71b22a32d9fac41e16592c9c68
m6a_v3_formal_s5_seed630501,S5,630501,2,command_conditioned_risk_roi,high,9,1,95,65,33689,33285,0,0.0,0,0,0,,,,,,,0,0,,e74a9aa0bc74e36940c47cc9bac905562b3e7757d815afc46a44135841d189c8
m6a_v3_formal_s5_seed630501,S5,630501,3,state_only_risk_roi,severe,9,1,35,5,31363,30968,15453,0.4989989666752777,9480,10,0,0.0,,91.77039381153305,28.50377765484712,,,0,0,,332bcb7d3e9bc602564495973069b0346790efff02e25b74c01a5a8c0d9a44cc
m6a_v3_formal_s5_seed630501,S5,630501,3,state_only_risk_roi,low,9,1,75,45,32366,31971,15702,0.4911325889086985,9480,10,0,0.0,,11.920464135021097,37.3678719545075,,,0,0,,75d1c124dffab59debae387beec6d7634714d6261cb45725694924baa3b60336
m6a_v3_formal_s5_seed630501,S5,630501,3,state_only_risk_roi,medium,9,1,95,65,32939,32544,15806,0.48568092428711895,9480,10,0,0.0,,6.159845288326301,40.23510556377178,,,0,0,,a8031563165eddc994b2f0b1808415b927a4f03b3b7c16134b56066501ec7531
m6a_v3_formal_s5_seed630501,S5,630501,3,state_only_risk_roi,high,9,1,95,65,32939,32544,15806,0.48568092428711895,9480,10,0,0.0,,6.159845288326301,40.23510556377178,,,0,0,,a8031563165eddc994b2f0b1808415b927a4f03b3b7c16134b56066501ec7531
m6a_v3_formal_s5_seed630501,S5,630501,3,command_conditioned_risk_roi,severe,7,1,35,5,31368,30968,15453,0.4989989666752777,9480,10,0,0.0,,91.77039381153305,28.50377765484712,,,0,0,,332bcb7d3e9bc602564495973069b0346790efff02e25b74c01a5a8c0d9a44cc
m6a_v3_formal_s5_seed630501,S5,630501,3,command_conditioned_risk_roi,low,7,1,75,45,32371,31971,15702,0.4911325889086985,9480,10,0,0.0,,11.920464135021097,37.3678719545075,,,0,0,,75d1c124dffab59debae387beec6d7634714d6261cb45725694924baa3b60336
m6a_v3_formal_s5_seed630501,S5,630501,3,command_conditioned_risk_roi,medium,7,1,95,65,32944,32544,15806,0.48568092428711895,9480,10,0,0.0,,6.159845288326301,40.23510556377178,,,0,0,,a8031563165eddc994b2f0b1808415b927a4f03b3b7c16134b56066501ec7531
m6a_v3_formal_s5_seed630501,S5,630501,3,command_conditioned_risk_roi,high,7,1,95,65,32944,32544,15806,0.48568092428711895,9480,10,0,0.0,,6.159845288326301,40.23510556377178,,,0,0,,a8031563165eddc994b2f0b1808415b927a4f03b3b7c16134b56066501ec7531
m6a_v3_formal_s5_seed630502,S5,630502,0,state_only_risk_roi,severe,9,1,35,5,31360,30965,0,0.0,0,0,0,,,,,,,0,0,,f4239811c3a3d64936f87a3ddfe0a36f7367650dc169ad3beb4c8f6c597d3d87
m6a_v3_formal_s5_seed630502,S5,630502,0,state_only_risk_roi,low,9,1,55,25,32109,31714,0,0.0,0,0,0,,,,,,,0,0,,d48f1b7aa74965443b4f89c6c0056086e4113c5fb09adef330ffe1ec66e0d97e
m6a_v3_formal_s5_seed630502,S5,630502,0,state_only_risk_roi,medium,9,1,75,45,32724,32329,0,0.0,0,0,0,,,,,,,0,0,,78478c59f8837c9b4e13d30f408d12c69242c14d285e2386f6f00f98b10f9840
m6a_v3_formal_s5_seed630502,S5,630502,0,state_only_risk_roi,high,9,1,95,65,33535,33140,0,0.0,0,0,0,,,,,,,0,0,,0103f39a063571bc91943e3e13cba96867d5476359cdb7b4b7e0b734bf54f3c8
m6a_v3_formal_s5_seed630502,S5,630502,0,command_conditioned_risk_roi,severe,9,1,35,5,31369,30965,0,0.0,0,0,0,,,,,,,0,0,,f4239811c3a3d64936f87a3ddfe0a36f7367650dc169ad3beb4c8f6c597d3d87
m6a_v3_formal_s5_seed630502,S5,630502,0,command_conditioned_risk_roi,low,9,1,55,25,32118,31714,0,0.0,0,0,0,,,,,,,0,0,,d48f1b7aa74965443b4f89c6c0056086e4113c5fb09adef330ffe1ec66e0d97e
m6a_v3_formal_s5_seed630502,S5,630502,0,command_conditioned_risk_roi,medium,9,1,75,45,32733,32329,0,0.0,0,0,0,,,,,,,0,0,,78478c59f8837c9b4e13d30f408d12c69242c14d285e2386f6f00f98b10f9840
m6a_v3_formal_s5_seed630502,S5,630502,0,command_conditioned_risk_roi,high,9,1,95,65,33544,33140,0,0.0,0,0,0,,,,,,,0,0,,0103f39a063571bc91943e3e13cba96867d5476359cdb7b4b7e0b734bf54f3c8
m6a_v3_formal_s5_seed630502,S5,630502,1,state_only_risk_roi,severe,6,1,15,1,31324,30935,0,0.0,0,0,0,,,,,,,0,0,,ecb04a24763715d2aa7be784410e30e9a1c18cddf5876c1b495236337fa193e9
m6a_v3_formal_s5_seed630502,S5,630502,1,state_only_risk_roi,low,6,1,35,5,31490,31101,0,0.0,0,0,0,,,,,,,0,0,,040ebc99de99d21055fcf85bb515022fa8ade3443663bc1500f0a792ea00c8ad
m6a_v3_formal_s5_seed630502,S5,630502,1,state_only_risk_roi,medium,6,1,75,45,33192,32803,0,0.0,0,0,0,,,,,,,0,0,,38a167dee3ecd928c6e24345482db04026090d27cc8163c7b2e8a75b5ff81d97
m6a_v3_formal_s5_seed630502,S5,630502,1,state_only_risk_roi,high,6,1,95,65,34064,33675,0,0.0,0,0,0,,,,,,,0,0,,3664603637f99f6ced3e85cadd836bdf6725416209d0314b07ea1defb865910f
m6a_v3_formal_s5_seed630502,S5,630502,1,command_conditioned_risk_roi,severe,6,1,15,1,31333,30935,0,0.0,0,0,0,,,,,,,0,0,,ecb04a24763715d2aa7be784410e30e9a1c18cddf5876c1b495236337fa193e9
m6a_v3_formal_s5_seed630502,S5,630502,1,command_conditioned_risk_roi,low,6,1,35,5,31499,31101,0,0.0,0,0,0,,,,,,,0,0,,040ebc99de99d21055fcf85bb515022fa8ade3443663bc1500f0a792ea00c8ad
m6a_v3_formal_s5_seed630502,S5,630502,1,command_conditioned_risk_roi,medium,6,1,75,45,33201,32803,0,0.0,0,0,0,,,,,,,0,0,,38a167dee3ecd928c6e24345482db04026090d27cc8163c7b2e8a75b5ff81d97
m6a_v3_formal_s5_seed630502,S5,630502,1,command_conditioned_risk_roi,high,6,1,95,65,34073,33675,0,0.0,0,0,0,,,,,,,0,0,,3664603637f99f6ced3e85cadd836bdf6725416209d0314b07ea1defb865910f
m6a_v3_formal_s5_seed630502,S5,630502,2,state_only_risk_roi,severe,9,1,35,5,31464,31069,0,0.0,0,0,0,,,,,,,0,0,,469c1b0ea05426082ccfa2aea56b6a91957de56d76e47477153cb689a33e7273
