episode_id,scene,seed,snapshot_id,budget,state_roi_pixels,command_roi_pixels,roi_intersection_pixels,roi_union_pixels,roi_jaccard,roi_xor_pixels,roi_xor_fraction,state_selected_tiles,command_selected_tiles,tile_intersection,tile_union,tile_jaccard,tile_xor_count,tile_xor_fraction,quality_xor_tiles,quality_xor_fraction,identical_reconstruction
m6a_v3_formal_s6_seed630601,S6,630601,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630601,S6,630601,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,48,1.0,0
m6a_v3_formal_s6_seed630602,S6,630602,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630602,S6,630602,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s6_seed630603,S6,630603,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,48,1.0,0
m6a_v3_formal_s7_seed630700,S7,630700,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,48,1.0,0
m6a_v3_formal_s7_seed630700,S7,630700,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630700,S7,630700,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,48,1.0,0
m6a_v3_formal_s7_seed630701,S7,630701,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630701,S7,630701,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,48,1.0,0
m6a_v3_formal_s7_seed630702,S7,630702,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630702,S7,630702,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,3,severe,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,3,low,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,3,medium,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s7_seed630703,S7,630703,3,high,9,11,5,15,0.3333333333333333,10,0.0005208333333333333,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,3,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,3,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,3,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630800,S8,630800,3,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,3,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,3,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,3,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630801,S8,630801,3,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,3,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,3,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,3,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630802,S8,630802,3,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,0,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,0,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,0,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,0,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,1,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,1,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,1,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,1,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,2,severe,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,2,low,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,2,medium,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,2,high,9,9,9,9,1.0,0,0.0,2,2,2,2,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,3,severe,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,3,low,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,3,medium,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
m6a_v3_formal_s8_seed630803,S8,630803,3,high,9,9,9,9,1.0,0,0.0,1,1,1,1,1.0,0,0.0,0,0.0,1
